"ProductID","ProductName","ProductBrand","Gender","Price","Description","PrimaryColor"
"10268869","ESPRIT Men Blue Slim Fit Self Design Casual Shirt","ESPRIT","Men","2024","Blue self design casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and one welt pocket","Blue"
"10262161","Puma Men Black Mesh MidTop Brisk FR IDP Sneakers","Puma","Men","1799","PRODUCT DESIGN DETAILS A pair of black running sports shoes, has midtop styling, laceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10265445","Miss Chase Women White Solid Basic Jumpsuit","Miss Chase","Women","899","White solid basic jumpsuit, has a round neck, sleeveless"," White"
"10265985","Jompers Women Beige Solid Straight Palazzos","Jompers","Women","699","A pair of beige solid woven straight fit palazzos, opaque, and slipon closure"," Beige"
"10262781","Pepe Jeans Men Beige Slim Fit Solid Regular Trousers","Pepe Jeans","Men","1899","Beige solid midrise regular trousers, has button closure, and 5 pockets Design DetailsGYMINDIGO STYLISED POCKET SUPER SKINNY  FIT MID RISE  JEANS,  PERFORMANCE DENIM WITH LAID BACK CONTROL OF JOGGER FABRIC TECHONOLOGY, COLORED DENIM,  ZIP FLY WITH 6  BELT  LOOPS  PUFF EMBROIDERY ON BACK POCKETS"," Beige"
"10264389","Pepe Jeans Men Red  Blue Regular Fit Checked Casual Shirt","Pepe Jeans","Men","1199","Red and Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10268249","Calvin Klein Jeans Men White Solid Tshirt","Calvin Klein Jeans","Men","2399","White solid tshirt with printed detail, has a round neck, long sleeves"," White"
"10266959","Levis Men Brown Solid Leather MidTop Flat Boots","Levis","Men","5849","A pair of roundtoe brown flat boots, has midtop styling, laceup detailLeather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Brown"
"10266521","Ishin Women Grey Foil Print Kurta with Palazzos","Ishin","Women","1687","Grey foil print kurta with palazzosGrey and blue foil print straight calf length kurta, has a mandarin collar, threequarter sleeves, straight hem, side slitsGrey solid palazzos with thread work, has elasticated waistband, slipon closure"," Grey"
"10266889","Levis Men Black Sneakers","Levis","Men","2799","A pair of roundtoe black sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10268061","Calvin Klein Jeans Men Blue Pure Cotton Colourblocked Chambray Casual Shirt","Calvin Klein Jeans","Men","3959","Blue colourblocked chambray casual shirt, has a cutaway collar, long sleeves, button placket, and curved hem","Blue"
"10264215","Pepe Jeans Men Blue Regular Fit Chambray Solid Casual Shirt","Pepe Jeans","Men","1199","Blue solid chambray casual shirt with applique detail, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10264323","Pepe Jeans Men Olive Green  Navy Blue Regular Fit Printed Casual Shirt","Pepe Jeans","Men","1299","Olive green and navy blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10268423","Calvin Klein Jeans Men White  Blue Slim Fit Checked Casual Shirt","Calvin Klein Jeans","Men","3599","White and Blue checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10268003","Calvin Klein Jeans Men White Solid Round Neck Tshirt","Calvin Klein Jeans","Men","1559","White solid Tshirt, has a round neck, and short sleeves"," White"
"10262053","Puma Men Grey Sports Sandals","Puma","Men","1819","A pair of grey sports sandals, secured with a Velcro closureSynthetic upperCushioned footbedTextured outsole"," Grey"
"10268477","Calvin Klein Jeans Men Black  Red Regular Fit Checked Casual Shirt","Calvin Klein Jeans","Men","2529","Black and Red checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem"," Red"
"10263197","Pepe Jeans Men Black Solid Slim Fit Denim Shorts","Pepe Jeans","Men","1299","Black solid lowrise denim shorts, has 5 pockets, and button closure Design DetailsGYMINDIGO STYLISED POCKET REGULAR FIT MID RISE PERFORMANCE SHORTS WITH LAID BACK CONTROL OF JOGGER FABRIC TECHONOLOGY,  SMOKE BLACK  CLOUDY LOOK,  ZIP FLY WITH 5  BELT  LOOPS"," Black"
"10262109","Puma Men Navy Blue Mesh MidTop Dash IDP Sneakers","Puma","Men","1799","PRODUCT DESIGN DETAILSA pair of navy blue running sports shoes, has midtop styling, laceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10267589","Twisha Girls Teal Blue  Pink Printed Brocade Weave Basic Jumpsuit","Twisha","Girls","1259","Teal blue  pink printed basic jumpsuit, has a halter neck, sleeveless","Blue"
"10273987","ONLY Women Red  Black Shirt Dress","ONLY","Women","944","Red and Black checked woven shirt dress, has a Peter Pan collar, short sleeves, button closure, and straight hem"," Red"
"10274765","American Crew Men Black Solid Hooded Sweatshirt","American Crew","Men","959","Black solid sweatshirt, has a hood, long sleeves, kangaroo pocket"," Black"
"10262117","Puma Men Navy Blue Metal Knit Mesh Running Shoes","Puma","Men","2249","Product design detailsA pair of navy blue running sports shoesHas regular stylingLaceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10274015","ONLY Women Grey  Black Self Design ALine Dress","ONLY","Women","874","Grey and Black selfdesign knitted Aline dress, has a round neck, short sleeves, and curved hem"," Black"
"10263017","Ira Soleil Women Grey Solid Sheer Bardot Top","Ira Soleil","Women","699","Grey solid woven sheer bardot top, has an offshoulder neck, long sleeves, and concealed zip closure"," Grey"
"10263807","Fancy Mart Orange  Green Artificial Fruit Bonsai With Pot","fancy mart","Unisex","482","Set content 1 Artificial plant with potPlant type Artificial orange fruit bonsai plantPlant colour Orange and greenPot colour Black"," Green"
"10267939","Calvin Klein Jeans Men Blue Printed Polo Tshirt","Calvin Klein Jeans","Men","2759","Blue printed Tshirt, has a polo collar, and short sleeves","Blue"
"10261801","Mochi Women Black Solid Sandals","Mochi","Women","1194","A pair of black open toe sandals, has regular styling, ankle loop detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty 1 monthWarranty provided by brandmanufacturer"," Black"
"10261963","Belle Fille Women Blue Solid Layered Bardot Top","Belle Fille","Women","599","Blue solid woven layered bardot top, has an offshoulder neck, and long sleeves","Blue"
"10270099","ESPRIT Women Black Regular Fit Solid Cropped Trousers","ESPRIT","Women","1399","Black solid midrise trousers, has an elasticated waistband with slipon closure, and four pockets"," Black"
"10265935","Jompers Women Green  Blue Printed ALine Kurta","Jompers","Women","1299","Green and blue printed Aline kurta, has a round neck, button closures, threequarter sleeves, flared hem, and front slit","Blue"
"10266877","Levis Men Brown Sneakers","Levis","Men","839","A pair of roundtoe brown sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Brown"
"10268279","Calvin Klein Jeans Men White Printed Round Neck Tshirt","Calvin Klein Jeans","Men","2399","White printed Tshirt, has a round neck, and long sleeves"," White"
"1026911","Sonari Pack of 2 White Bras","Sonari","Women","780","Pack of two bras in white, a bow detail on the front centre, each has adjustable shoulder straps, elasticated detail under the bust, nonpadded and nonwired cups Owing to intimate nature of this product it is eligible for selfship return only no pickup facility"," White"
"10274003","ONLY Women Maroon Solid Biker Jacket","ONLY","Women","4499","Maroon solid jacket, has a spread collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester"," Maroon"
"10260611","MISH Women Green  White Comfort Loose Fit Striped Culottes","MISH","Women","1019","Green, white and navy blue striped highrise trousers, has a partially elasticated waistband with tieups detail and slipon closure, two pockets"," Green"
"10266893","Levis Men Yellow Solid Leather MidTop Flat Boots","Levis","Men","8999","A pair of roundtoe yellow flat boots, has midtop styling, laceup detailLeather upperCushioned footbedAir flow comfort insoleTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Yellow"
"10266945","Levis Women SilverToned Sneakers","Levis","Women","3499","A pair of roundtoe silvertoned sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Silver"
"10262003","Belle Fille Women Blue  White Striped Cinched Waist Top","Belle Fille","Women","599","Blue and white striped woven cinched waist top with waist tieup, has a Vneck, long bell sleeves","Blue"
"10262407","Ives Women Navy Blue Solid Shirt Style Top","Ives","Women","604","Navy Blue solid woven shirt style top, has a mandarin collar, short sleeves, and button closure","Blue"
"10268507","Calvin Klein Jeans Men Blue Slim Fit Solid Casual Shirt","Calvin Klein Jeans","Men","2999","Blue solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10267857","Calvin Klein Jeans Men Black Solid Round Neck Tshirt","Calvin Klein Jeans","Men","2579","Black solid Tshirt, has a round neck, and short sleeves"," Black"
"10274503","Calvin Klein Jeans Men Blue Slim Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","4799","Blue dark wash 5pocket midrise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops","Blue"
"10264865","Pepe Jeans Men Red Printed Round Neck Tshirt","Pepe Jeans","Men","499","Red printed Tshirt, has a round neck, and short sleeves Design DetailsPEPE JEANS MENS SLIM FIT TSHIRT HAS ROUND NECK,DISTRESS CHEST PRINT,SHORT SLEEVES"," Red"
"10261927","Belle Fille Women Mustard Yellow Solid Top","Belle Fille","Women","599","Mustard yellow solid woven regular top, has a Vneck, short sleeves, and button closure"," Yellow"
"10265325","Pepe Jeans Men Red Solid Polo Collar Tshirt","Pepe Jeans","Men","899","Red solid Tshirt, has a polo collar, and short sleeves Design DetailsPEPE JEANS MENS POLOHIGH DENSITY LOGO PRINTSTRETCH PIQUE FABRICREGULAR FITSHORT SLEEVESOFT WASHED"," Red"
"10265369","Kraus Jeans Women Beige  Green Printed Casual Shirt","Kraus Jeans","Women","649","Beige and green printed casual shirt, has a spread collar, threequarter sleeves, button placket, and curved hem"," Green"
"10266329","Saree mall Grey Printed Saree","Saree mall","Women","1072","Design DetailGrey printed saree, has a solid borderBlouse PieceThe model is wearing a stitched version of the blouse The saree comes with an unstitched blouse piece"," Grey"
"10268365","Calvin Klein Jeans Men Navy Blue  Purple Slim Fit Checked Formal Shirt","Calvin Klein Jeans","Men","3359","Navy Blue and Purple checked formal shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10264063","Pepe Jeans Men Navy Blue  OffWhite Regular Fit Printed Casual Shirt","Pepe Jeans","Men","999","Navy Blue and Offwhite printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10275137","Vero Moda Women Black Solid Boxy Top with Lace Detail","Vero Moda","Women","1049","Black solid woven boxy top with lace detail, has a round neck, short sleeves, and button closure"," Black"
"10265887","CAT Grey Armis 20 Cabin Trolley Suitcase","CAT","Unisex","3849","FeaturesGrey textured cabin suitcaseOne main compartmentStrong  lightweight dual Telescopic retractable handle for comfortable manoeuvring, seamless top carry handle for easy lifting and a side pickup handle for lateral pickupSpacious main compartment to keep your clothes, shoes and travel essentialsFullzipped interior with divider wall and zipper pocket crossstraps for increased packing organizationOne inner mesh zippered pockets for convenient storage8 silent spinner wheels with 360 degree rotation for effortless mobility in any directionBag is secured with a TSA Transportation Security Administration recessed number lock Warranty  2 yearsWarranty provided by BrandManufacturer"," Grey"
"10266929","Levis Men Navy Blue Sneakers","Levis","Men","3999","A pair of roundtoe navy blue sneakers, has regular styling, laceup detailLeather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10274477","Calvin Klein Jeans Men Navy Blue Slim Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","5999","Navy Blue dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10268301","Calvin Klein Jeans Men Black  White Regular Fit Checked Casual Shirt","Calvin Klein Jeans","Men","3359","Black and White checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Black"
"10264429","Pepe Jeans Men Rust Red Regular Fit Solid Casual Linen Shirt","Pepe Jeans","Men","1499","Maroon solid casual linen shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Red"
"10267007","Levis Men White Sneakers","Levis","Men","2799","A pair of roundtoe white sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," White"
"10262143","Puma Men Black One 194 FG AG Synthetic Football Shoes","Puma","Men","3399","Product design detailsA pair of black football sports shoes, has regular styling, laceup detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10267843","Calvin Klein Jeans Men Blue Casual Shirt","Calvin Klein Jeans","Men","4799","Blue solid opaque Casual shirt ,has a spread collar,  button placket,  2 flap pocket, long regular sleeves,  curved hem","Blue"
"10268315","Calvin Klein Jeans Men Blue Regular Fit Solid Casual Denim Shirt","Calvin Klein Jeans","Men","4199","Blue solid casual shirt, has a spread collar, long sleeves, snap button placket, curved hem, and 2 patch pockets","Blue"
"10263783","Fancy Mart Yellow  Green Artificial Milkweed With Pot","fancy mart","Unisex","471","Set content 1 plant with pot Plant type Artificial milkweed plant Plant colour Yellow and green Pot colour White "," Green"
"10274419","ONLY Women Blue Daisy Push Up Skinny Fit MidRise Clean Look Stretchable Cropped Jeans","ONLY","Women","799","Blue dark wash 5pocket midrise cropped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops","Blue"
"10263799","Fancy Mart Green Artificial Water Plant With Pot","fancy mart","Unisex","503","Set content 1 plant with pot Plant type Artificial water plant Plant colour Beige and green Pot colour Brown "," Green"
"10268077","Calvin Klein Jeans Men Pink  White Striped Polo Collar Tshirt","Calvin Klein Jeans","Men","2759","Pink and white striped Tshirt, has a polo collar, and short sleeves"," White"
"10268825","BownBee Girls Green  Yellow Jacquard Woven Design Kurti with Dhoti Pants","BownBee","Girls","1299","Green and yellow woven design kurti with dhoti pantsGreen and golden jacquard woven design Aline above knee kurti with gota patti detail, has a round neck, short sleeves, flared hem, concelaed zip closure, waist tieupYellow solid dhoti pants, has an elasticated waistband with slipon closure"," Green"
"10265133","Pepe Jeans Men OffWhite Printed Round Neck Tshirt","Pepe Jeans","Men","599","Offwhite printed Tshirt, has a round neck, and short sleeves Design DetailsPEPE JEANS MENS ROUND NECK TSHIRT ,DYED IN VIBRANT COLOURS,HAS CHEST PRINT"," White"
"10268157","Calvin Klein Jeans Men Black Printed Round Neck Tshirt","Calvin Klein Jeans","Men","4599","Black printed Tshirt, has a round neck, and long sleeves"," Black"
"10266863","Levis Men Brown Solid Declan 20 Sneakers","Levis","Men","3499","A pair of roundtoe brown sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Brown"
"10261295","612 league Boys Orange  Navy Blue Checked Casual Shirt With a Tshirt","612 league","Boys","739","Orange and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocketNavy blue printed tshirt, has a round neck, short sleeves","Blue"
"10266901","Levis Men Navy Blue Sneakers","Levis","Men","2799","A pair of roundtoe navy blue sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10270903","Flying Machine Women Black Twiggy Super Skinny Fit Mildly Distressed Stretchable Jeans","Flying Machine","Women","999","Black dark wash 5pocket midrise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops"," Black"
"10264249","Pepe Jeans Men Olive Green  Navy Blue Regular Fit Printed Casual Shirt","Pepe Jeans","Men","1099","Olive green and navy blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10268201","Calvin Klein Jeans Men Black Solid Round Neck Tshirt","Calvin Klein Jeans","Men","1979","Black solid Tshirt, has a round neck, and short sleeves"," Black"
"10271659","Indian Terrain Men Khaki Urban Slim Tapered Fit Self Design Regular Trousers","Indian Terrain","Men","1559","Khaki selfdesign lowrise trousers, button closure, and 4 pockets"," Red"
"10267097","Wrangler Men Grey Melange Solid Hooded Sweatshirt","Wrangler","Men","1757","Grey Melange solid sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem"," Grey"
"10270933","Flying Machine Women Blue Skinny Fit HighRise Clean Look Stretchable Jeans","Flying Machine","Women","1299","Blue medium wash 5pocket highrise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops","Blue"
"10268809","Calvin Klein Jeans Men Black Printed Sweatshirt","Calvin Klein Jeans","Men","6999","Black printed sweatshirt, has a round neck, long sleeves, straight hem"," Black"
"10266857","Levis Men Black Sneakers","Levis","Men","2999","A pair of roundtoe black sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10267681","Calvin Klein Jeans Men Green Printed Round Neck Tshirt","Calvin Klein Jeans","Men","1979","Green printed Tshirt, has a round neck, and short sleeves"," Green"
"10274101","ONLY Women Yellow Floral Printed Maxi Dress","ONLY","Women","1119","Yellow printed woven maxi dress, has shoulder straps, sleeveless, and curved hem"," Yellow"
"10274459","Calvin Klein Jeans Men Blue Slim Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","5399","Blue dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10261985","Belle Fille Women Black Lace Detail Sheath Dress","Belle Fille","Women","639","Black solid knitted sheath dress with lace detail, has a round neck, threequarter sleeves, and asymmetric hem"," Black"
"10263823","SEIKO White Round Solid Analogue Wall Clock","SEIKO","Unisex","9100","Colour WhiteType Analogue Wall ClockDesign RegularPattern SolidShape RoundTheme ContemporaryMaterial Wood"," White"
"10266949","Levis Men Navy Blue LaceUp Sneakers","Levis","Men","2799","A pair of roundtoe navy blue  navy blue sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10270967","Flying Machine Women Blue Veronica Skinny Fit MidRise Clean Look Stretchable Jeans","Flying Machine","Women","854","Blue medium wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10266785","Levis Men Navy Blue Sneakers","Levis","Men","2799","A pair of roundtoe navy blue sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10274645","ONLY Women Rose Solid Round Neck Tshirt","ONLY","Women","599","Rose solid Tshirt, has a round neck, and short sleeves"," Rose"
"10262259","Puma Unisex Black Flexracer Sneakers","Puma","Unisex","2024","Product Design DetailsA pair of roundtoe black sneakers, has regular styling, laceup detailTextile upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10265303","Pepe Jeans Men Charcoal Grey Solid Polo Tshirt","Pepe Jeans","Men","749","Charcoal grey solid Tshirt, has a polo collar, and short sleeves Design DetailsPEPE JEANS MENS POLOHIGH DENSITY LOGO PRINTGRINDLE PIQUE FABRICREGULAR FITSHORT SLEEVESOFT WASHED"," Grey"
"10274603","Park Avenue Men Blue Textured Loafers","Park Avenue","Men","2999","A pair of roundtoe blue loafers, has regular styling, slipon detailSynthetic upperCushioned footbedTextured and patterned outsole","Blue"
"10264901","Pepe Jeans Men White Printed Round Neck Tshirt","Pepe Jeans","Men","449","White printed Tshirt, has a round neck, and short sleeves Design DetailsPEPE JEANS MENS SHORT SLEEVE TSHIRT WITH PLACEMENT PRINT,SOFT WASHED"," White"
"10261573","Fusion Beats Women Red  GoldColoured Printed Straight Palazzos","Fusion Beats","Women","1033","Red and goldcoloured printed woven straight fit Palazzos, opaque, and drawstring closure"," Red"
"10262085","Puma Men Black Textile MidTop Running NRGY Neko Turbo Shoes","Puma","Men","3299","PRODUCT DESIGN DETAILSA pair of black running sports shoes, has midtop styling, laceup detailTextile upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10275099","Vero Moda Women White  Black Striped Shirt Dress","Vero Moda","Women","1049","White and black striped woven shirt dress, has a shirt collar, threequarter sleeves, button closure, an attached lining, and flared hemComes with a belt"," Black"
"10268119","Calvin Klein Jeans Men White Printed Tshirt","Calvin Klein Jeans","Men","1559","White and black printed Tshirt, has a round neck, short sleeves"," White"
"10265461","Miss Chase Women Solid Mustard Yellow Sheath Dress","Miss Chase","Women","849","Mustard yellow solid knitted sheath dress, has a round neck, threequarter sleeves, and straight hem"," Yellow"
"10274211","Ishin Women Mustard Yellow Embroidered Straight Kurta","Ishin","Women","1349","Mustard yellow embroidered straight kurta, has a round neck, threequarter sleeves, straight hem, and side slits"," Red"
"10265231","Pepe Jeans Men Grey Printed Pure Cotton Slim Round Neck Tshirt","Pepe Jeans","Men","599","Grey printed Tshirt, has a round neck, and short sleeves"," Grey"
"10268427","Calvin Klein Jeans Men Black Printed Round Neck Tshirt","Calvin Klein Jeans","Men","1979","Black printed Tshirt, has a round neck, and short sleeves"," Black"
"10261907","Belle Fille Women Black Solid HighLow SemiSheer Top","Belle Fille","Women","499","Black solid woven highlow semisheer top, has a round neck, short sleeves, and concealed zip closure"," Black"
"10261263","612 League Boys Grey Solid Joggers","612 league","Boys","629","Grey solid joggers, has an elasticated waistband with drawstring closure, has two pockets, cuffed hems"," Grey"
"10275131","Vero Moda Women Black  White Striped Bardot Top","Vero Moda","Women","874","Black and white striped woven bardot top, has an offshoulder neck, and short sleeves"," Black"
"10274047","ONLY Women White Solid Regular Crushed Effect Top","ONLY","Women","919","White solid woven regular top, has a square neck, short sleeves, button closure"," White"
"10274105","ONLY Women Burgundy Slim Fit Solid Peg Trousers","ONLY","Women","979","Burgundy solid midrise peg trousers, slipon closure, and 2 pocketsComes with a fabric belt"," Burgundy"
"10274041","ONLY Women White  Red Checked Top","ONLY","Women","919","White and Red checked woven regular  top, has a Vneck, long sleeves, and button closure"," Red"
"10266743","ONLY Women Green Solid Sweater","ONLY","Women","699","Green solid sweater, has a round neck, short sleeves, and straight hem"," Green"
"10262307","Puma Unisex Black Smash v2 Mid L Sneakers","Puma","Unisex","3149","Product Design DetailsA pair of roundtoe black sneakers, has regular styling, laceup detailLeather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10261997","Belle Fille Women White  Blue Striped Blouson Top","Belle Fille","Women","599","White and Blue striped woven blouson top, has a Vneck, and long sleeves, waist tieup","Blue"
"10269809","DOROTHY PERKINS Women Black Regular Fit Textured Cropped Trousers","DOROTHY PERKINS","Women","871","Black textured midrise cropped trousers, has a waistband with belt loop, hook and bar closure, zip fly, and two pockets"," Red"
"10275101","Vero Moda Women White Striped ALine Top","Vero Moda","Women","874","White and Blue striped woven Aline  top, has a round neck, and sleeveless"," White"
"10261861","Belle Fille Women Navy Blue Solic Maxi Dress","Belle Fille","Women","959","Navy solid knitted maxi dress with crochet inserts and gathers, has a Vneck, short sleeves, concealed zip closure, and flared hem","Blue"
"10266705","ONLY Women White  Navy Blue Regular Fit Striped Casual Shirt","ONLY","Women","719","White and Navy Blue striped casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10267673","Calvin Klein Jeans Men Black Printed Round Neck Tshirt","Calvin Klein Jeans","Men","1799","Black printed Tshirt, has a round neck, short sleeves, and 1 pockets"," Black"
"10267785","Calvin Klein Jeans Men Black  Beige Regular Fit Checked Casual Shirt","Calvin Klein Jeans","Men","3599","Black and Beige checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," Black"
"10268405","Calvin Klein Jeans Men Black Solid Joggers","Calvin Klein Jeans","Men","4949","A pair of black solid joggers, has an elasticated waistband with drawstring closure, 2 pockets, and 1 mock pocket at the back"," Black"
"10268429","Calvin Klein Jeans Men Blue  White Slim Fit Printed Casual Shirt","Calvin Klein Jeans","Men","3359","Blue and White printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10261185","612 league Girls Navy Regular Fit MidRise Clean Look Stretchable Jeans","612 league","Girls","822","Navy dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loopsComes with a belt"," Navy"
"10266789","Levis Men White  Navy Blue Solid Sneakers","Levis","Men","2999","A pair of roundtoe white and navy blue sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10263941","Pepe Jeans Men White  Charcoal Grey Regular Fit Checked Casual Shirt","Pepe Jeans","Men","1199","White and charcoal grey checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket"," White"
"10270963","Flying Machine Women Navy Skinny Fit MidRise Mildly Distressed Stretchable Cropped Jeans","Flying Machine","Women","1299","Navy Blue dark wash 5pocket midrise cropped jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops"," Navy"
"10268071","Calvin Klein Jeans Men Blue Regular Fit Solid Casual Denim Shirt","Calvin Klein Jeans","Men","4949","Blue solid casual shirt, has a spread collar, long sleeves, snap button placket, curved hem, and 2 flap pockets","Blue"
"10268241","Calvin Klein Jeans Men Blue Solid Polo Tshirt","Calvin Klein Jeans","Men","2399","Blue solid Tshirt, has a polo collar, and short sleeves","Blue"
"10264909","Pepe Jeans Men Blue Printed Slim Fit VNeck Tshirt","Pepe Jeans","Men","649","Blue and white printed Tshirt, has a Vneck, and short sleeves Design DetailsPEPE JEANS MENS ALL OVER PRINTED ROUND NECK SHORT SLEEVE SLIM FIT TSHIRT,SOFT WASHED","Blue"
"10262341","Puma Unisex Black Mesh Escaper Core Running Shoes","Puma","Unisex","2974","Product Design DetailsA pair of black running sports shoes, laceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10266001","Jompers Women Mustard Yellow  Navy Blue Solid Kurta with Palazzos","Jompers","Women","1999","Mustard yellow and navy blue solid kurta with palazzosMustard yellow solid straight calf length kurta, has a mandarin collar, threequarter sleeves, straight hem, multiple slits, full button placketMustard yellow and navy blue Printed palazzos, has elasticated waistband, slipon closure","Blue"
"10264511","Saadgi Women Red  White Handloom Chikankari Embroidered Straight Kurta","Saadgi","Women","1470","Maroon and White handloom chikankari embroideredstraight kurta, has a round neck, threequarter sleeves, straight hem, and side slits"," Red"
"10265511","PRITA White  Navy Blue Beaded Handcrafted Multistranded Necklace","PRITA","Women","590","White and navy blue beaded handcrafted multistranded necklaceMaterial and stone type Synthetic with Artificial BeadsClosure Lobster Closure","Blue"
"10267905","Calvin Klein Jeans Men Black Printed Round Neck Tshirt","Calvin Klein Jeans","Men","1679","Black printed Tshirt, has a round neck, and short sleeves"," Black"
"10274867","Studio Voylla SilverToned Drop Earrings","Studio Voylla","Women","449","SilverToned  Earrings and silverplated Secured with a post and back"," Silver"
"10264873","Pepe Jeans Men White  Blue Printed Polo Collar Tshirt","Pepe Jeans","Men","899","White and blue printed Tshirt, has a polo collar, and short sleeves Design DetailsPEPE JEANS MENS POLOALL OVER  PRINTEDREGULAR FITSHORT SLEEVESOFT WASHED","Blue"
"10274009","ONLY Women Navy Blue  White Regular Fit Striped Parallel Trousers","ONLY","Women","629","Navy blue and white striped midrise trousers, slipon closure, and 2 pockets","Blue"
"10265469","Miss Chase Women Mustard Yellow Printed Top","Miss Chase","Women","815","Mustard yellow printed woven regular top, has a round neck, short sleeves, and button closure"," Yellow"
"10268195","Calvin Klein Jeans Men White Solid VNeck Tshirt","Calvin Klein Jeans","Men","2299","White solid Tshirt, has a Vneck, and short sleeves"," White"
